FECHA,INCIDENTE,CANT_INCIDENTES
Nov 1 2018,CONVULSION,1653
Nov 1 2018,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,2603
Nov 1 2018,DAÑOS EN SERVICIOS PUBLICOS,1688
Nov 1 2018,DELINCUENTE CAPTURADO POR CIVIL,2442
Nov 1 2018,DESLIZAMIENTO,15
Nov 1 2018,DISPAROS,1007
Nov 1 2018,DOLOR TORACICO,942
Nov 1 2018,ELECTROCUCION / RESCATE,17
Nov 1 2018,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,607
Nov 1 2018,EMBRIAGUEZ,4731
Nov 1 2018,ENFERMO,2441
Nov 1 2018,EVENTO RESPIRATORIO,2247
Nov 1 2018,EXHIBICIONES Y/O ACTOS OBSCENOS,454
Nov 1 2018,EXPLOSION,71
Nov 1 2018,EXTRAVIADOS / DESAPARECIDOS,1323
Nov 1 2018,FUGA DE GAS NATURAL O PROPANO,843
Nov 1 2018,FUGA DE PRESOS,147
Nov 1 2018,HABITANTE DE LA CALLE,1827
Nov 1 2018,HALLAZGO DE EXPLOSIVOS,107
Nov 1 2018,HERIDOS,2806
Nov 1 2018,HURTO EFECTUADO,2984
Nov 1 2018,INCENDIO CON MATPEL,20
Nov 1 2018,INCENDIO ESTRUCTURAL,694
Nov 1 2018,INCENDIO FORESTAL,225
Nov 1 2018,INCENDIO VEHICULAR,100
Nov 1 2018,INCIDENTE RESCATE ACUATICO,57
Nov 1 2018,INCONSCIENTE/PARO CARDIORRESPIRATORIO,3378
Nov 1 2018,INDEBIDO USO DE ESTABLECIMIENTO,445
Nov 1 2018,INFORMACION CONFIDENCIAL,474
Nov 1 2018,INTENTO DE SUICIDIO,781
Nov 1 2018,INTENTO/VIOLACION DE DOMICILIO,798
Nov 1 2018,INTOXICACION,529
Nov 1 2018,INUNDACION,743
Nov 1 2018,INVASION DE TERRENO O EDIFICIO,255
Nov 1 2018,LESIONES PERSONALES,5388
Nov 1 2018,MALTRATO,1612
Nov 1 2018,MALTRATO A MUJER,10828
Nov 1 2018,MANIFESTACION / MOTIN,512
Nov 1 2018,MATPEL,266
Nov 1 2018,MENOR EN ESTABLECIMIENTO MAYORES,115
Nov 1 2018,MENOR O PERSONA ABANDONADA,522
Nov 1 2018,MOVILIDAD / SEÑALIZACION,3874
Nov 1 2018,MUERTE NATURAL,390
Nov 1 2018,MUERTO,119
Nov 1 2018,NARCOTICOS,8583
Nov 1 2018,PANDILLAS JUVENILES,120
Nov 1 2018,PATOLOGIA GINECOBSTETRICA,480
Nov 1 2018,PERSONA O VEHICULO SOSPECHOSO,8726
Nov 1 2018,PERSONA PIDIENDO AUXILIO,1090
Nov 1 2018,PERSONA TENDIDA EN LA VIA,591
Nov 1 2018,POLVORA,201
Nov 1 2018,PORTE ILEGAL DE ARMAS,1698
Nov 1 2018,QUEMADURAS,70
Nov 1 2018,QUEMAS PROHIBIDAS,599
Nov 1 2018,RAPTO / SECUESTRO,690
Nov 1 2018,REMISION DINEROS / ACOMPAÑAMIENTO,3760
Nov 1 2018,RESCATES,169
Nov 1 2018,RESCATES MONTAÑA,5
Nov 1 2018,RESTOS HUMANOS,12
Nov 1 2018,RIÑA,38741
Nov 1 2018,SANGRADO VAGINAL,72
Nov 1 2018,SINTOMAS GASTROINTESTINALES,1185
Nov 1 2018,SOLICITUD APOYO / DESACATO,1062
Nov 1 2018,SUPLANTACION DE PROFESION U OFICIO,374
Nov 1 2018,TRASTORNO MENTAL,1963
Nov 1 2018,VEHICULO ABANDONADO/MAL ESTACIONADO,8061
Nov 1 2018,VEHICULO HURTADO,1083
Nov 1 2018,VEHICULO PELIGROSO,3044
Nov 1 2018,VEHICULO RECUPERADO,121
Nov 1 2018,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,1861
Nov 1 2018,VERIFICAR SITUACION,14372
Nov 1 2018,VIOLENCIA SEXUAL,332
Oct 1 2014,ABEJAS,655
Oct 1 2014,ABORTO,6
Oct 1 2014,ABRIR DOMICILIO,106
Oct 1 2014,ACCIDENTE CEREBRO VASCULAR,3715
Oct 1 2014,ACCIDENTE DE AVIACION,1
Oct 1 2014,ACCIDENTE TRANSITO CON HERIDOS/MUERTOS,17729
Oct 1 2014,ACCIDENTE TRANSITO SIMPLE,20926
Oct 1 2014,ACCION SUBVERSIVA,5
Oct 1 2014,ACTOS CONTRA EL AMBIENTE,1696
Oct 1 2014,ALARMA,2119
Oct 1 2014,ALTERACION DEL ORDEN PUBLICO,20864
Oct 1 2014,AMENAZA DE RUINA,51
Oct 1 2014,ANIMAL ATRAPADO,286
Oct 1 2014,ANIMAL MALTRATADO,1055
Oct 1 2014,ANIMAL PELIGROSO,882
Oct 1 2014,ATRACO / HURTO EN PROCESO,10455
Oct 1 2014,CAIDA DE ALTURA,4604
Oct 1 2014,CONVULSION,5
Oct 1 2014,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,2678
Oct 1 2014,DAÑOS EN SERVICIOS PUBLICOS,3412
Oct 1 2014,DELINCUENTE CAPTURADO POR CIVIL,1725
Oct 1 2014,DESARME,1
Oct 1 2014,DESLIZAMIENTO,17
Oct 1 2014,DISPAROS,1352
Oct 1 2014,DOLOR TORACICO,1308
Oct 1 2014,ELECTROCUCION / RESCATE,39
Oct 1 2014,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,499
Oct 1 2014,EMBRIAGUEZ,3247
Oct 1 2014,EMERGENCIA AEREA,1
Oct 1 2014,ENFERMO,4099
Oct 1 2014,EVENTO RESPIRATORIO,3832
Oct 1 2014,EXPLOSION,123
Oct 1 2014,EXTRAVIADOS / DESAPARECIDOS,2067
Oct 1 2014,FUGA DE GAS NATURAL O PROPANO,1178
Oct 1 2014,FUGA DE PRESOS,77
Oct 1 2014,HABITANTE DE LA CALLE,2093
Oct 1 2014,HALLAZGO DE EXPLOSIVOS,163
Oct 1 2014,HURTO EFECTUADO,4259
Oct 1 2014,INCENDIO CON MATPEL,50
Oct 1 2014,INCENDIO ESTRUCTURAL,1091
Oct 1 2014,INCENDIO FORESTAL,882
Oct 1 2014,INCENDIO VEHICULAR,215
Oct 1 2014,INCIDENTE RESCATE ACUATICO,43
Oct 1 2014,INCONSCIENTE/PARO CARDIORRESPIRATORIO,6096
Oct 1 2014,INDEBIDO USO DE ESTABLECIMIENTO,279
Oct 1 2014,INFORMACION CONFIDENCIAL,971
Oct 1 2014,INTENTO DE SUICIDIO,726
Oct 1 2014,INTENTO/VIOLACION DE DOMICILIO,1099
Oct 1 2014,INTOXICACION,833
Oct 1 2014,INUNDACION,656
Oct 1 2014,INVASION DE TERRENO O EDIFICIO,182
Oct 1 2014,LESIONES PERSONALES,7195
Oct 1 2014,MALTRATO,2202
Oct 1 2014,MALTRATO A MUJER,7421
Oct 1 2014,MANIFESTACION / MOTIN,1132
Oct 1 2014,MATPEL,207
Oct 1 2014,MENOR EN ESTABLECIMIENTO MAYORES,136
Oct 1 2014,MENOR O PERSONA ABANDONADA,568
Oct 1 2014,MOVILIDAD / SEÑALIZACION,6737
Oct 1 2014,MUERTE NATURAL,314
Oct 1 2014,MUERTO,126
Oct 1 2014,NARCOTICOS,4837
Oct 1 2014,PANDILLAS JUVENILES,426
Oct 1 2014,PATOLOGIA GINECOBSTETRICA,1112
Oct 1 2014,PERSONA O VEHICULO SOSPECHOSO,11373
Oct 1 2014,PERSONA PIDIENDO AUXILIO,1161
Oct 1 2014,PERSONA TENDIDA EN LA VIA,1186
Oct 1 2014,PORTE ILEGAL DE ARMAS,1983
Oct 1 2014,QUEMADURAS,99
Oct 1 2014,QUEMAS PROHIBIDAS,645
Oct 1 2014,RAPTO / SECUESTRO,800
Oct 1 2014,REMISION DINEROS / ACOMPAÑAMIENTO,5496
Oct 1 2014,RESCATES,198
Oct 1 2014,RESCATES MONTAÑA,2
Oct 1 2014,RESTOS HUMANOS,20
Oct 1 2014,RIÑA,39346
Oct 1 2014,SINTOMAS GASTROINTESTINALES,2279
Oct 1 2014,SISMO,1
Oct 1 2014,SOLICITUD APOYO / DESACATO,1255
Oct 1 2014,SUPLANTACION DE PROFESION U OFICIO,439
Oct 1 2014,TRASTORNO MENTAL,2356
Oct 1 2014,VEHICULO ABANDONADO/MAL ESTACIONADO,7712
Oct 1 2014,VEHICULO HURTADO,1088
Oct 1 2014,VEHICULO PELIGROSO,3737
Oct 1 2014,VEHICULO RECUPERADO,84
Oct 1 2014,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,2876
Oct 1 2014,VERIFICAR SITUACION,15476
Oct 1 2014,VIOLENCIA SEXUAL,1032
Oct 1 2015,ABEJAS,716
Oct 1 2015,ABORTO,14
Oct 1 2015,ABRIR DOMICILIO,287
Oct 1 2015,ACCIDENTE CEREBRO VASCULAR,3927
Oct 1 2015,ACCIDENTE DE AVIACION,10
Oct 1 2015,ACCIDENTE TRANSITO CON HERIDOS/MUERTOS,25952
Oct 1 2015,ACCIDENTE TRANSITO SIMPLE,24146
Oct 1 2015,ACCION SUBVERSIVA,2
Oct 1 2015,ACTOS CONTRA EL AMBIENTE,3133
Oct 1 2015,ALARMA,2426
Oct 1 2015,ALTERACION DEL ORDEN PUBLICO,23577
Oct 1 2015,AMENAZA DE RUINA,38
Oct 1 2015,ANIMAL ATRAPADO,390
Oct 1 2015,ANIMAL MALTRATADO,1542
Oct 1 2015,ANIMAL PELIGROSO,1050
Oct 1 2015,ATRACO / HURTO EN PROCESO,9564
Oct 1 2015,CAIDA DE ALTURA,5077
Oct 1 2015,CONVULSION,121
Oct 1 2015,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,2753
Oct 1 2015,DAÑOS EN SERVICIOS PUBLICOS,5468
Oct 1 2015,DELINCUENTE CAPTURADO POR CIVIL,2019
Oct 1 2015,DESLIZAMIENTO,11
Oct 1 2015,DISPAROS,1331
Oct 1 2015,DOLOR TORACICO,1411
Oct 1 2015,ELECTROCUCION / RESCATE,29
Oct 1 2015,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,479
Oct 1 2015,EMBRIAGUEZ,4377
Oct 1 2015,EMERGENCIA AEREA,9
Oct 1 2015,ENFERMO,3949
Oct 1 2015,EVENTO RESPIRATORIO,3916
Oct 1 2015,EXHIBICIONES Y/O ACTOS OBSCENOS,535
Oct 1 2015,EXPLOSION,128
Oct 1 2015,EXTRAVIADOS / DESAPARECIDOS,2198
Oct 1 2015,FUGA DE GAS NATURAL O PROPANO,1971
Oct 1 2015,FUGA DE PRESOS,113
Oct 1 2015,HABITANTE DE LA CALLE,2221
Oct 1 2015,HALLAZGO DE EXPLOSIVOS,140
Oct 1 2015,HERIDOS,21
Oct 1 2015,HURTO EFECTUADO,3041
Oct 1 2015,INCENDIO CON MATPEL,30
Oct 1 2015,INCENDIO ESTRUCTURAL,1383
Oct 1 2015,INCENDIO FORESTAL,2119
Oct 1 2015,INCENDIO VEHICULAR,199
Oct 1 2015,INCIDENTE RESCATE ACUATICO,75
Oct 1 2015,INCONSCIENTE/PARO CARDIORRESPIRATORIO,6468
Oct 1 2015,INDEBIDO USO DE ESTABLECIMIENTO,630
Oct 1 2015,INFORMACION CONFIDENCIAL,1007
Oct 1 2015,INTENTO DE SUICIDIO,1200
Oct 1 2015,INTENTO/VIOLACION DE DOMICILIO,1002
Oct 1 2015,INTOXICACION,1102
Oct 1 2015,INUNDACION,517
Oct 1 2015,INVASION DE TERRENO O EDIFICIO,194
Oct 1 2015,LESIONES PERSONALES,7758
Oct 1 2015,MALTRATO,2480
Oct 1 2015,MALTRATO A MUJER,9371
Oct 1 2015,MANIFESTACION / MOTIN,313
Oct 1 2015,MATPEL,479
Oct 1 2015,MENOR EN ESTABLECIMIENTO MAYORES,117
Oct 1 2015,MENOR O PERSONA ABANDONADA,656
Oct 1 2015,MOVILIDAD / SEÑALIZACION,5416
Oct 1 2015,MUERTE NATURAL,281
Oct 1 2015,MUERTO,160
Oct 1 2015,NARCOTICOS,5301
Oct 1 2015,PANDILLAS JUVENILES,378
Oct 1 2015,PATOLOGIA GINECOBSTETRICA,1489
Oct 1 2015,PERSONA O VEHICULO SOSPECHOSO,10443
Oct 1 2015,PERSONA PIDIENDO AUXILIO,1469
Oct 1 2015,PERSONA TENDIDA EN LA VIA,1013
Oct 1 2015,PORTE ILEGAL DE ARMAS,1925
Oct 1 2015,PREVENCION,6
Oct 1 2015,QUEMADURAS,86
Oct 1 2015,QUEMAS PROHIBIDAS,1037
Oct 1 2015,RAPTO / SECUESTRO,790
Oct 1 2015,REMISION DINEROS / ACOMPAÑAMIENTO,5417
Oct 1 2015,RESCATES,255
Oct 1 2015,RESCATES MONTAÑA,11
Oct 1 2015,RESTOS HUMANOS,14
Oct 1 2015,RIÑA,40947
Oct 1 2015,SINTOMAS GASTROINTESTINALES,2073
Oct 1 2015,SISMO,1
Oct 1 2015,SOLICITUD APOYO / DESACATO,1724
Oct 1 2015,SUPLANTACION DE PROFESION U OFICIO,462
Oct 1 2015,TRASTORNO MENTAL,3922
Oct 1 2015,VEHICULO ABANDONADO/MAL ESTACIONADO,15289
Oct 1 2015,VEHICULO HURTADO,1107
Oct 1 2015,VEHICULO PELIGROSO,4923
Oct 1 2015,VEHICULO RECUPERADO,79
Oct 1 2015,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,3079
Oct 1 2015,VERIFICAR SITUACION,15781
Oct 1 2015,VIOLENCIA SEXUAL,456
Oct 1 2016,ABEJAS,563
Oct 1 2016,ABORTO,5
Oct 1 2016,ABRIR DOMICILIO,212
Oct 1 2016,ACCIDENTE CEREBRO VASCULAR,1175
Oct 1 2016,ACCIDENTE DE AVIACION,4
Oct 1 2016,ACCIDENTE TRANSITO CON HERIDOS/MUERTOS,32063
Oct 1 2016,ACCIDENTE TRANSITO SIMPLE,24939
Oct 1 2016,ACCION SUBVERSIVA,3
Oct 1 2016,ACTOS CONTRA EL AMBIENTE,2371
Oct 1 2016,ALARMA,2900
Oct 1 2016,ALTERACION DEL ORDEN PUBLICO,33265
Oct 1 2016,AMENAZA DE RUINA,56
Oct 1 2016,ANIMAL ATRAPADO,407
Oct 1 2016,ANIMAL MALTRATADO,2375
Oct 1 2016,ANIMAL PELIGROSO,1400
Oct 1 2016,ATRACO / HURTO EN PROCESO,10656
Oct 1 2016,CAIDA DE ALTURA,1189
Oct 1 2016,CONVULSION,2393
Oct 1 2016,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,3086
Oct 1 2016,DAÑOS EN SERVICIOS PUBLICOS,4303
Oct 1 2016,DELINCUENTE CAPTURADO POR CIVIL,2584
Oct 1 2016,DESLIZAMIENTO,16
Oct 1 2016,DISPAROS,1480
Oct 1 2016,DOLOR TORACICO,1082
Oct 1 2016,ELECTROCUCION / RESCATE,36
Oct 1 2016,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,839
Oct 1 2016,EMBRIAGUEZ,5626
Oct 1 2016,EMERGENCIA AEREA,2
Oct 1 2016,ENFERMO,2922
Oct 1 2016,EVENTO RESPIRATORIO,2932
Oct 1 2016,EXHIBICIONES Y/O ACTOS OBSCENOS,627
Oct 1 2016,EXPLOSION,117
Oct 1 2016,EXTRAVIADOS / DESAPARECIDOS,1854
Oct 1 2016,FUGA DE GAS NATURAL O PROPANO,1518
Oct 1 2016,FUGA DE PRESOS,155
Oct 1 2016,HABITANTE DE LA CALLE,3735
Oct 1 2016,HALLAZGO DE EXPLOSIVOS,134
Oct 1 2016,HERIDOS,3324
Oct 1 2016,HURTO EFECTUADO,3347
Oct 1 2016,INCENDIO CON MATPEL,38
Oct 1 2016,INCENDIO ESTRUCTURAL,1193
Oct 1 2016,INCENDIO FORESTAL,476
Oct 1 2016,INCENDIO VEHICULAR,237
Oct 1 2016,INCIDENTE RESCATE ACUATICO,57
Oct 1 2016,INCONSCIENTE/PARO CARDIORRESPIRATORIO,5886
Oct 1 2016,INDEBIDO USO DE ESTABLECIMIENTO,619
Oct 1 2016,INFORMACION CONFIDENCIAL,727
Oct 1 2016,INTENTO DE SUICIDIO,1454
Oct 1 2016,INTENTO/VIOLACION DE DOMICILIO,1068
Oct 1 2016,INTOXICACION,1041
Oct 1 2016,INUNDACION,573
Oct 1 2016,INVASION DE TERRENO O EDIFICIO,279
Oct 1 2016,LESIONES PERSONALES,7885
Oct 1 2016,MALTRATO,2483
Oct 1 2016,MALTRATO A MUJER,10548
Oct 1 2016,MANIFESTACION / MOTIN,408
Oct 1 2016,MATPEL,542
Oct 1 2016,MENOR EN ESTABLECIMIENTO MAYORES,144
Oct 1 2016,MENOR O PERSONA ABANDONADA,429
Oct 1 2016,MOVILIDAD / SEÑALIZACION,4728
Oct 1 2016,MUERTE NATURAL,316
Oct 1 2016,MUERTO,188
Oct 1 2016,NARCOTICOS,6350
Oct 1 2016,PANDILLAS JUVENILES,310
Oct 1 2016,PATOLOGIA GINECOBSTETRICA,861
Oct 1 2016,PERSONA O VEHICULO SOSPECHOSO,11883
Oct 1 2016,PERSONA PIDIENDO AUXILIO,1409
Oct 1 2016,PERSONA TENDIDA EN LA VIA,968
Oct 1 2016,PORTE ILEGAL DE ARMAS,2010
Oct 1 2016,PREVENCION,4
Oct 1 2016,QUEMADURAS,101
Oct 1 2016,QUEMAS PROHIBIDAS,767
Oct 1 2016,RAPTO / SECUESTRO,888
Oct 1 2016,REMISION DINEROS / ACOMPAÑAMIENTO,5803
Oct 1 2016,RESCATES,304
Oct 1 2016,RESCATES MONTAÑA,6
Oct 1 2016,RESTOS HUMANOS,9
Oct 1 2016,RIÑA,45667
Oct 1 2016,SANGRADO VAGINAL,80
Oct 1 2016,SINTOMAS GASTROINTESTINALES,1567
Oct 1 2016,SISMO,19
Oct 1 2016,SOLICITUD APOYO / DESACATO,1346
Oct 1 2016,SUPLANTACION DE PROFESION U OFICIO,520
Oct 1 2016,TRASTORNO MENTAL,3687
Oct 1 2016,VEHICULO ABANDONADO/MAL ESTACIONADO,14890
Oct 1 2016,VEHICULO HURTADO,1197
Oct 1 2016,VEHICULO PELIGROSO,5340
Oct 1 2016,VEHICULO RECUPERADO,109
Oct 1 2016,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,2965
Oct 1 2016,VERIFICAR SITUACION,15785
Oct 1 2016,VIOLENCIA SEXUAL,394
Oct 1 2017,ABEJAS,822
Oct 1 2017,ABORTO,6
Oct 1 2017,ABRIR DOMICILIO,125
Oct 1 2017,ACCIDENTE CEREBRO VASCULAR,965
Oct 1 2017,ACCIDENTE TRANSITO CON HERIDOS/MUERTOS,13478
Oct 1 2017,ACCIDENTE TRANSITO SIMPLE,20206
Oct 1 2017,ACCION SUBVERSIVA,1
Oct 1 2017,ACTOS CONTRA EL AMBIENTE,2687
Oct 1 2017,ALARMA,3046
Oct 1 2017,ALTERACION DEL ORDEN PUBLICO,33928
Oct 1 2017,AMENAZA DE RUINA,51
Oct 1 2017,ANIMAL ATRAPADO,293
Oct 1 2017,ANIMAL MALTRATADO,3265
Oct 1 2017,ANIMAL PELIGROSO,1490
Oct 1 2017,ATRACO / HURTO EN PROCESO,8911
Oct 1 2017,CAIDA DE ALTURA,826
Oct 1 2017,CONVULSION,1876
Oct 1 2017,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,2631
Oct 1 2017,DAÑOS EN SERVICIOS PUBLICOS,1703
Oct 1 2017,DELINCUENTE CAPTURADO POR CIVIL,2839
Oct 1 2017,DESARME,1
Oct 1 2017,DESLIZAMIENTO,20
Oct 1 2017,DISPAROS,1163
Oct 1 2017,DOLOR TORACICO,1085
Oct 1 2017,ELECTROCUCION / RESCATE,31
Oct 1 2017,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,582
Oct 1 2017,EMBRIAGUEZ,4912
Oct 1 2017,EMERGENCIA AEREA,1
Oct 1 2017,ENFERMO,2524
Oct 1 2017,EVENTO RESPIRATORIO,2636
Oct 1 2017,EXHIBICIONES Y/O ACTOS OBSCENOS,704
Oct 1 2017,EXPLOSION,74
Oct 1 2017,EXTRAVIADOS / DESAPARECIDOS,1690
Oct 1 2017,FUGA DE GAS NATURAL O PROPANO,860
Oct 1 2017,FUGA DE PRESOS,124
Oct 1 2017,HABITANTE DE LA CALLE,3729
Oct 1 2017,HALLAZGO DE EXPLOSIVOS,109
Oct 1 2017,HERIDOS,3154
Oct 1 2017,HURTO EFECTUADO,3242
Oct 1 2017,INCENDIO CON MATPEL,17
Oct 1 2017,INCENDIO ESTRUCTURAL,928
Oct 1 2017,INCENDIO FORESTAL,745
Oct 1 2017,INCENDIO VEHICULAR,159
Oct 1 2017,INCIDENTE RESCATE ACUATICO,12
Oct 1 2017,INCONSCIENTE/PARO CARDIORRESPIRATORIO,4073
Oct 1 2017,INDEBIDO USO DE ESTABLECIMIENTO,2051
Oct 1 2017,INFORMACION CONFIDENCIAL,527
Oct 1 2017,INTENTO DE SUICIDIO,788
Oct 1 2017,INTENTO/VIOLACION DE DOMICILIO,963
Oct 1 2017,INTOXICACION,634
Oct 1 2017,INUNDACION,263
Oct 1 2017,INVASION DE TERRENO O EDIFICIO,194
Oct 1 2017,LESIONES PERSONALES,5708
Oct 1 2017,MALTRATO,2036
Oct 1 2017,MALTRATO A MUJER,11579
Oct 1 2017,MANIFESTACION / MOTIN,425
Oct 1 2017,MATPEL,294
Oct 1 2017,MENOR EN ESTABLECIMIENTO MAYORES,112
Oct 1 2017,MENOR O PERSONA ABANDONADA,622
Oct 1 2017,MOVILIDAD / SEÑALIZACION,3602
Oct 1 2017,MUERTE NATURAL,338
Oct 1 2017,MUERTO,134
Oct 1 2017,NARCOTICOS,7275
Oct 1 2017,PANDILLAS JUVENILES,159
Oct 1 2017,PATOLOGIA GINECOBSTETRICA,589
Oct 1 2017,PERSONA O VEHICULO SOSPECHOSO,10641
Oct 1 2017,PERSONA PIDIENDO AUXILIO,1229
Oct 1 2017,PERSONA TENDIDA EN LA VIA,800
Oct 1 2017,POLVORA,89
Oct 1 2017,PORTE ILEGAL DE ARMAS,1721
Oct 1 2017,QUEMADURAS,56
Oct 1 2017,QUEMAS PROHIBIDAS,930
Oct 1 2017,RAPTO / SECUESTRO,722
Oct 1 2017,REMISION DINEROS / ACOMPAÑAMIENTO,4680
Oct 1 2017,RESCATES,206
Oct 1 2017,RESCATES MONTAÑA,1
Oct 1 2017,RESTOS HUMANOS,11
Oct 1 2017,RIÑA,42984
Oct 1 2017,SANGRADO VAGINAL,45
Oct 1 2017,SINTOMAS GASTROINTESTINALES,1371
Oct 1 2017,SOLICITUD APOYO / DESACATO,1049
Oct 1 2017,SUPLANTACION DE PROFESION U OFICIO,487
Oct 1 2017,TRASTORNO MENTAL,2209
Oct 1 2017,VEHICULO ABANDONADO/MAL ESTACIONADO,8936
Oct 1 2017,VEHICULO HURTADO,1144
Oct 1 2017,VEHICULO PELIGROSO,3369
Oct 1 2017,VEHICULO RECUPERADO,139
Oct 1 2017,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,2565
Oct 1 2017,VERIFICAR SITUACION,15157
Oct 1 2017,VIOLENCIA SEXUAL,338
Oct 1 2018,ABEJAS,556
Oct 1 2018,ABORTO,1
Oct 1 2018,ABRIR DOMICILIO,161
Oct 1 2018,ACCIDENTE CEREBRO VASCULAR,904
Oct 1 2018,ACCIDENTE TRANSITO CON HERIDOS/MUERTOS,11319
Oct 1 2018,ACCIDENTE TRANSITO SIMPLE,17924
Oct 1 2018,ACCION SUBVERSIVA,1
Oct 1 2018,ACTOS CONTRA EL AMBIENTE,2498
Oct 1 2018,ALARMA,3188
Oct 1 2018,ALTERACION DEL ORDEN PUBLICO,28680
Oct 1 2018,AMENAZA DE RUINA,55
Oct 1 2018,ANIMAL ATRAPADO,357
Oct 1 2018,ANIMAL MALTRATADO,2890
Oct 1 2018,ANIMAL PELIGROSO,1309
Oct 1 2018,ATRACO / HURTO EN PROCESO,8291
Oct 1 2018,CAIDA DE ALTURA,751
Oct 1 2018,CONVULSION,1721
Oct 1 2018,DAÑOS EN PROPIEDAD PUBLICA/PRIVADA,2432
Oct 1 2018,DAÑOS EN SERVICIOS PUBLICOS,1867
Oct 1 2018,DELINCUENTE CAPTURADO POR CIVIL,2608
Oct 1 2018,DESARME,1
Oct 1 2018,DESLIZAMIENTO,28
Oct 1 2018,DISPAROS,940
Oct 1 2018,DOLOR TORACICO,1038
Oct 1 2018,ELECTROCUCION / RESCATE,25
Oct 1 2018,ELEMENTO CAIDO Y/O EN PELIGRO DE CAER.,655
Oct 1 2018,EMBRIAGUEZ,4812
Oct 1 2018,ENFERMO,2524
Oct 1 2018,EVENTO RESPIRATORIO,2399
Oct 1 2018,EXHIBICIONES Y/O ACTOS OBSCENOS,532
Oct 1 2018,EXPLOSION,31
Oct 1 2018,EXTRAVIADOS / DESAPARECIDOS,1441
Oct 1 2018,FUGA DE GAS NATURAL O PROPANO,906
Oct 1 2018,FUGA DE PRESOS,159
Oct 1 2018,HABITANTE DE LA CALLE,2011
Oct 1 2018,HALLAZGO DE EXPLOSIVOS,99
Oct 1 2018,HERIDOS,3058
Oct 1 2018,HURTO EFECTUADO,3089
Oct 1 2018,INCENDIO CON MATPEL,12
Oct 1 2018,INCENDIO ESTRUCTURAL,599
Oct 1 2018,INCENDIO FORESTAL,366
Oct 1 2018,INCENDIO VEHICULAR,77
Oct 1 2018,INCIDENTE RESCATE ACUATICO,37
Oct 1 2018,INCONSCIENTE/PARO CARDIORRESPIRATORIO,3810
Oct 1 2018,INDEBIDO USO DE ESTABLECIMIENTO,416
Oct 1 2018,INFORMACION CONFIDENCIAL,549
Oct 1 2018,INTENTO DE SUICIDIO,802
Oct 1 2018,INTENTO/VIOLACION DE DOMICILIO,872
Oct 1 2018,INTOXICACION,611
Oct 1 2018,INUNDACION,340
Oct 1 2018,INVASION DE TERRENO O EDIFICIO,215
Oct 1 2018,LESIONES PERSONALES,5241
Oct 1 2018,MALTRATO,1622
Oct 1 2018,MALTRATO A MUJER,11350
Oct 1 2018,MANIFESTACION / MOTIN,398
Oct 1 2018,MATPEL,362
Oct 1 2018,MENOR EN ESTABLECIMIENTO MAYORES,85
Oct 1 2018,MENOR O PERSONA ABANDONADA,603
Oct 1 2018,MOVILIDAD / SEÑALIZACION,3590
Oct 1 2018,MUERTE NATURAL,344
Oct 1 2018,MUERTO,127
Oct 1 2018,NARCOTICOS,9944
Oct 1 2018,PANDILLAS JUVENILES,118
Oct 1 2018,PATOLOGIA GINECOBSTETRICA,514
Oct 1 2018,PERSONA O VEHICULO SOSPECHOSO,10039
Oct 1 2018,PERSONA PIDIENDO AUXILIO,1066
Oct 1 2018,PERSONA TENDIDA EN LA VIA,600
Oct 1 2018,POLVORA,82
Oct 1 2018,PORTE ILEGAL DE ARMAS,1816
Oct 1 2018,QUEMADURAS,40
Oct 1 2018,QUEMAS PROHIBIDAS,494
Oct 1 2018,RAPTO / SECUESTRO,786
Oct 1 2018,REMISION DINEROS / ACOMPAÑAMIENTO,3584
Oct 1 2018,RESCATES,154
Oct 1 2018,RESCATES MONTAÑA,2
Oct 1 2018,RESTOS HUMANOS,12
Oct 1 2018,RIÑA,39172
Oct 1 2018,SANGRADO VAGINAL,72
Oct 1 2018,SINTOMAS GASTROINTESTINALES,1113
Oct 1 2018,SOLICITUD APOYO / DESACATO,1119
Oct 1 2018,SUPLANTACION DE PROFESION U OFICIO,407
Oct 1 2018,TRASTORNO MENTAL,2115
Oct 1 2018,VEHICULO ABANDONADO/MAL ESTACIONADO,8350
Oct 1 2018,VEHICULO HURTADO,1137
Oct 1 2018,VEHICULO PELIGROSO,3182
Oct 1 2018,VEHICULO RECUPERADO,100
Oct 1 2018,VENTA O CONSUMO ALCOHOL U OTRO EN MENOR,2093
Oct 1 2018,VERIFICAR SITUACION,15192
